Unnamed: 0	index	promptID	pairID	genre	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence_A	sentence_B	label1	label
373284	373284	105813	105813c	fiction	( ( This I ) ( ( ( ( told ( to Lincoln/Natalia ) ) , ) ( sitting ( in ( ( a ( quiet corner ) ) ( of ( another ( empty cafe ) ) ) ) ) ) ) . ) )	( I ( ( ( told Lincoln ) ( while ( we ( sat ( in ( the supermarket ) ) ) ) ) ) . ) )	(ROOT (S (NP (DT This) (NN I)) (VP (VBD told) (PP (TO to) (NP (NNP Lincoln/Natalia))) (, ,) (S (VP (VBG sitting) (PP (IN in) (NP (NP (DT a) (JJ quiet) (NN corner)) (PP (IN of) (NP (DT another) (JJ empty) (NN cafe)))))))) (. .)))	(ROOT (S (NP (PRP I)) (VP (VBD told) (NP (NNP Lincoln)) (SBAR (IN while) (S (NP (PRP we)) (VP (VBD sat) (PP (IN in) (NP (DT the) (NN supermarket))))))) (. .)))	This I told to Lincoln/Natalia, sitting in a quiet corner of another empty cafe.	I told Lincoln while we sat in the supermarket.	contradiction	contradiction
137056	137056	81075	81075n	travel	( ( In autumn ) ( , ( ( the earth ) ( ( ( gives back ) ( ( the heat ) ( it ( ( ( absorbed ( during ( the summer ) ) ) , ) ( as ( ( the air ) ( begins ( to cool ) ) ) ) ) ) ) ) . ) ) ) )	( ( The ( fall air ) ) ( ( is ( ( blissful and ) different ) ) . ) )	(ROOT (S (PP (IN In) (NP (NN autumn))) (, ,) (NP (DT the) (NN earth)) (VP (VBZ gives) (PRT (RP back)) (NP (NP (DT the) (NN heat)) (SBAR (S (NP (PRP it)) (VP (VBD absorbed) (PP (IN during) (NP (DT the) (NN summer))) (, ,) (SBAR (IN as) (S (NP (DT the) (NN air)) (VP (VBZ begins) (S (VP (TO to) (VP (VB cool)))))))))))) (. .)))	(ROOT (S (NP (DT The) (NN fall) (NN air)) (VP (VBZ is) (ADJP (JJ blissful) (CC and) (JJ different))) (. .)))	In autumn, the earth gives back the heat it absorbed during the summer, as the air begins to cool.	The fall air is blissful and different. 	neutral	neutral
87199	87199	118832	118832e	travel	( ( Shuttle buses ) ( ( ( run regularly ) ( from ( ( ( ( ( ( ( ( St. ( Peter 's ) ) Square ) ( to ( the ( museum entrance ) ) ) ) and ) back ) , ) otherwise ) ( a ( 20-minute walk ) ) ) ) ) . ) )	( It ( ( is ( ( ( ( a ( ( 20 minute ) walk ) ) ( from ( ( ( St. ( Peter 's ) ) Square ) ( to ( the ( museum entrance ) ) ) ) ) ) and ) back ) ) . ) )	(ROOT (S (NP (JJ Shuttle) (NNS buses)) (VP (VBP run) (ADVP (RB regularly)) (PP (IN from) (NP (NP (NP (NP (NNP St.) (NNP Peter) (POS 's)) (NNP Square)) (PP (TO to) (NP (DT the) (NN museum) (NN entrance)))) (CC and) (ADVP (RB back)) (, ,) (ADVP (RB otherwise)) (NP (DT a) (JJ 20-minute) (NN walk))))) (. .)))	(ROOT (S (NP (PRP It)) (VP (VBZ is) (UCP (NP (NP (DT a) (ADJP (CD 20) (NN minute)) (NN walk)) (PP (IN from) (NP (NP (NP (NNP St.) (NNP Peter) (POS 's)) (NNP Square)) (PP (TO to) (NP (DT the) (NN museum) (NN entrance)))))) (CC and) (ADVP (RB back)))) (. .)))	Shuttle buses run regularly from St. Peter's Square to the museum entrance and back, otherwise a 20-minute walk.	It is a 20 minute walk from St. Peter's Square to the museum entrance and back.	entailment	entailment
115302	115302	107656	107656n	travel	( It ( ( was ( ( saved ( from ( total destruction ) ) ) ( only ( to ( ( ( ( ( end up ) , ) ignominiously ) , ) ( as ( a ( state prison ) ) ) ) ) ) ) ) . ) )	( It ( ( ( is sad ) ( that ( ( a ( beautiful building ) ) ( is ( used ( for ( ugly purposes ) ) ) ) ) ) ) . ) )	(ROOT (S (NP (PRP It)) (VP (VBD was) (VP (VBN saved) (PP (IN from) (NP (JJ total) (NN destruction))) (S (ADVP (RB only)) (VP (TO to) (VP (VB end) (PRT (RP up)) (, ,) (ADVP (RB ignominiously)) (, ,) (PP (IN as) (NP (DT a) (NN state) (NN prison)))))))) (. .)))	(ROOT (S (NP (PRP It)) (VP (VBZ is) (ADJP (JJ sad)) (SBAR (IN that) (S (NP (DT a) (JJ beautiful) (NN building)) (VP (VBZ is) (VP (VBN used) (PP (IN for) (NP (JJ ugly) (NNS purposes)))))))) (. .)))	It was saved from total destruction only to end up, ignominiously, as a state prison.	It is sad that a beautiful building is used for ugly purposes. 	neutral	neutral
272938	272938	27755	27755n	telephone	( so ( ( do ( you ( ( do you ) ( like ( watching it ) ) ) ) ) ( though ( i mean ) ) ) )	( So ( , ( ( ( do you ) ( ( enjoy ( ( watching ( the ( Masters competition ) ) ) ( on TV ) ) ) ( every year ) ) ) ? ) ) )	(ROOT (SINV (ADVP (RB so)) (VP (VBP do) (SBAR (S (NP (PRP you)) (VP (VBP do) (NP (PRP you)) (PP (IN like) (S (VP (VBG watching) (NP (PRP it))))))))) (SBAR (IN though) (S (NP (FW i)) (VP (VBP mean))))))	(ROOT (SBARQ (SBAR (RB So)) (, ,) (SQ (VBP do) (NP (PRP you)) (VP (VB enjoy) (S (VP (VBG watching) (NP (DT the) (NN Masters) (NN competition)) (PP (IN on) (NP (NN TV))))) (NP (DT every) (NN year)))) (. ?)))	so do you do you like watching it though i mean	So, do you enjoy watching the Masters competition on TV every year?	neutral	neutral
128549	128549	14214	14214n	travel	( ( ( E ( gypt 's ) ) ( long ( and ( illustrious history ) ) ) ) ( ( seems ( to ( hold ( the ( modern ( world spellbound ) ) ) ) ) ) . ) )	( ( ( Many parts ) ( of ( ( Egypt 's ) history ) ) ) ( ( ( is still ) ( mysterious ( to ( this day ) ) ) ) . ) )	(ROOT (S (NP (NP (NNP E) (NNP gypt) (POS 's)) (JJ long) (CC and) (NNS illustrious) (NN history)) (VP (VBZ seems) (S (VP (TO to) (VP (VB hold) (NP (DT the) (JJ modern) (NN world) (NN spellbound)))))) (. .)))	(ROOT (S (NP (NP (JJ Many) (NNS parts)) (PP (IN of) (NP (NP (NNP Egypt) (POS 's)) (NN history)))) (VP (VBZ is) (ADVP (RB still)) (VP (VBG mysterious) (PP (TO to) (NP (DT this) (NN day))))) (. .)))	E gypt's long and illustrious history seems to hold the modern world spellbound.	Many parts of Egypt's history is still mysterious to this day.	neutral	neutral
274877	274877	113860	113860e	government	( ( In contrast ) ( , ( ( ( the rule ) ( as proposed ) ) ( ( would ( have ( required ( ( ( ( ( ( sources ( to ( document ( for ( each process ) ) ) ) ) ( ( ( ( all ( major hazards ) ) , ) ( ( the consequences ) ( of ( each ( of ( these hazards ) ) ) ) ) ) , ) ) ( ( the ( risk ( reduction steps ) ) ) ( taken ( to ( address ( each hazard ) ) ) ) ) ) , ) and ) ( ( the consequences ) ( of ( each ( risk ( reduction step ) ) ) ) ) ) ) ) ) . ) ) ) )	( ( The ( proposed rule ) ) ( ( requires ( sources ( to ( document ( each process ) ) ) ) ) . ) )	(ROOT (S (PP (IN In) (NP (NN contrast))) (, ,) (NP (NP (DT the) (NN rule)) (ADJP (RB as) (VBN proposed))) (VP (MD would) (VP (VB have) (VP (VBN required) (NP (NP (NNS sources) (S (VP (TO to) (VP (VB document) (PP (IN for) (NP (DT each) (NN process))))))) (NP (NP (DT all) (JJ major) (NNS hazards)) (, ,) (NP (NP (DT the) (NNS consequences)) (PP (IN of) (NP (NP (DT each)) (PP (IN of) (NP (DT these) (NNS hazards)))))) (, ,)) (NP (NP (DT the) (NN risk) (NN reduction) (NNS steps)) (VP (VBN taken) (S (VP (TO to) (VP (VB address) (NP (DT each) (NN hazard))))))) (, ,) (CC and) (NP (NP (DT the) (NNS consequences)) (PP (IN of) (NP (DT each) (NN risk) (NN reduction) (NN step)))))))) (. .)))	(ROOT (S (NP (DT The) (VBN proposed) (NN rule)) (VP (VBZ requires) (S (NP (NNS sources)) (VP (TO to) (VP (VB document) (NP (DT each) (NN process)))))) (. .)))	In contrast, the rule as proposed would have required sources to document for each process all major hazards, the consequences of each of these hazards, the risk reduction steps taken to address each hazard, and the consequences of each risk reduction step.	The proposed rule requires sources to document each process.	entailment	entailment
109855	109855	12207	12207n	travel	( ( ( ( ( ( ( Churning or ) serene ) , ) ( deep blue ) ) or ) aquamarine ) ( , ( ( the water ) ( ( is ( ( clear and ) clean ) ) . ) ) ) )	( ( The water ) ( ( is ( ( sheltered ( by ( a ( large bay ) ) ) ) ( so ( it ( stays ( very ( ( clean and ) clear ) ) ) ) ) ) ) . ) )	(ROOT (S (S (ADJP (ADJP (JJ Churning) (CC or) (JJ serene)) (, ,) (ADJP (RB deep) (JJ blue)) (CC or) (ADJP (JJ aquamarine)))) (, ,) (NP (DT the) (NN water)) (VP (VBZ is) (ADJP (JJ clear) (CC and) (JJ clean))) (. .)))	(ROOT (S (NP (DT The) (NN water)) (VP (VBZ is) (VP (VBN sheltered) (PP (IN by) (NP (DT a) (JJ large) (NN bay))) (SBAR (IN so) (S (NP (PRP it)) (VP (VBZ stays) (ADJP (RB very) (JJ clean) (CC and) (JJ clear))))))) (. .)))	Churning or serene, deep blue or aquamarine, the water is clear and clean.	The water is sheltered by a large bay so it stays very clean and clear.  	neutral	neutral
139386	139386	12962	12962n	travel	( ( Right ( on ( the ( Paseo ( del Prado ) ) ) ) ) . )	( ( ( The ( only hotel ) ) ( on ( the ( Paseo ( del Prado ) ) ) ) ) . )	(ROOT (FRAG (ADVP (RB Right) (PP (IN on) (NP (DT the) (NNP Paseo) (NNP del) (NNP Prado)))) (. .)))	(ROOT (NP (NP (DT The) (JJ only) (NN hotel)) (PP (IN on) (NP (DT the) (NNP Paseo) (NNP del) (NNP Prado))) (. .)))	Right on the Paseo del Prado.	The only hotel on the Paseo del Prado.	neutral	neutral
345895	345895	54591	54591n	slate	( Prosperity ( ( is ( like ( Tinker ( It ( ( lives ( on belief ) ) ( that ( it lives ) ) ) ) ) ) ) . ) )	( Prosperity ( ( ( ( continues on ) ( as long ) ) ( as ( you ( believe ( in it ) ) ) ) ) . ) )	(ROOT (S (NP (NNP Prosperity)) (VP (VBZ is) (PP (IN like) (NP (NP (NNP Tinker)) (SBAR (S (NP (PRP It)) (VP (VBZ lives) (PP (IN on) (NP (NN belief))) (SBAR (IN that) (S (NP (PRP it)) (VP (VBZ lives)))))))))) (. .)))	(ROOT (S (NP (NNP Prosperity)) (VP (VBZ continues) (PRT (RP on)) (ADVP (RB as) (RB long)) (SBAR (IN as) (S (NP (PRP you)) (VP (VBP believe) (PP (IN in) (NP (PRP it))))))) (. .)))	Prosperity is like Tinker  It lives on belief that it lives.	Prosperity continues on as long as you believe in it.	neutral	neutral
66610	66610	61667	61667n	slate	( Praise ( ( goes ( to ( ( ( ( ( its ( new emphasis ) ) ( on convenience ) ) ( -- ( ( ( many recipes ) ( require ( ( just 20 ) minutes ) ) ) -- ) ) ) and ) ( ( its inclusion ) ( of ( ( such ( ethnic dishes ) ) ( as ( ( ( tapas and ) Asian ) noodles ) ) ) ) ) ) ) ) . ) )	( ( The ( new restaurant ) ) ( was ( hurried ( into ( finding ( a ( way ( to ( ( make food ) faster ) ) ) ) ) ) ) ) )	(ROOT (S (NP (NNP Praise)) (VP (VBZ goes) (PP (TO to) (NP (NP (NP (PRP$ its) (JJ new) (NN emphasis)) (PP (IN on) (NP (NN convenience)))) (PRN (: --) (S (NP (JJ many) (NNS recipes)) (VP (VBP require) (NP (QP (RB just) (CD 20)) (NNS minutes)))) (: --)) (CC and) (NP (NP (PRP$ its) (NN inclusion)) (PP (IN of) (NP (NP (JJ such) (JJ ethnic) (NNS dishes)) (PP (IN as) (NP (ADJP (JJ tapas) (CC and) (JJ Asian)) (NNS noodles))))))))) (. .)))	(ROOT (S (NP (DT The) (JJ new) (NN restaurant)) (VP (VBD was) (VP (VBN hurried) (PP (IN into) (S (VP (VBG finding) (NP (DT a) (NN way) (S (VP (TO to) (VP (VB make) (NP (NN food)) (ADVP (RBR faster)))))))))))))	Praise goes to its new emphasis on convenience--many recipes require just 20 minutes--and its inclusion of such ethnic dishes as tapas and Asian noodles.	The new restaurant was hurried into finding a way to make food faster	neutral	neutral
71202	71202	107033	107033n	slate	( It ( ( ( 's ( amazing ( to me ) ) ) ( how ( people ( can ( ( ( slip ( ( ( in and ) out ) ( of ( frivolous talk ) ) ) ) ( -LRB- ( ( though ( I ( know ( it ( serves ( a ( ( socially useful ) purpose ) ) ) ) ) ) ) -RRB- ) ) ) ( with ( seeming ease ) ) ) ) ) ) ) . ) )	( People ( ( have ( ( a ( hard time ) ) ( discussing ( ( emotionally charged ) situations ) ) ) ) . ) )	(ROOT (S (NP (PRP It)) (VP (VBZ 's) (ADJP (JJ amazing) (PP (TO to) (NP (PRP me)))) (SBAR (WHADVP (WRB how)) (S (NP (NNS people)) (VP (MD can) (VP (VB slip) (ADVP (IN in) (CC and) (IN out) (PP (IN of) (NP (JJ frivolous) (NN talk)))) (PRN (-LRB- -LRB-) (SBAR (IN though) (S (NP (PRP I)) (VP (VBP know) (SBAR (S (NP (PRP it)) (VP (VBZ serves) (NP (DT a) (ADJP (RB socially) (JJ useful)) (NN purpose)))))))) (-RRB- -RRB-)) (PP (IN with) (NP (JJ seeming) (NN ease)))))))) (. .)))	(ROOT (S (NP (NNS People)) (VP (VBP have) (NP (NP (DT a) (JJ hard) (NN time)) (VP (VBG discussing) (NP (ADJP (RB emotionally) (VBN charged)) (NNS situations))))) (. .)))	It's amazing to me how people can slip in and out of frivolous talk (though I know it serves a socially useful purpose) with seeming ease.	People have a hard time discussing emotionally charged situations.	neutral	neutral
207397	207397	7497	7497c	fiction	( Suddenly ( he ( stiffened . ) ) )	( He ( gradually ( ( ( fell asleep ) ( on ( the floor ) ) ) . ) ) )	(ROOT (S (ADVP (RB Suddenly)) (NP (PRP he)) (VP (VBD stiffened)) (. .)))	(ROOT (S (NP (PRP He)) (ADVP (RB gradually)) (VP (VBD fell) (ADJP (RB asleep)) (PP (IN on) (NP (DT the) (NN floor)))) (. .)))	Suddenly he stiffened. 	He gradually fell asleep on the floor.	contradiction	contradiction
247625	247625	26762	26762n	telephone	( i ( mean ( it ( 's ( it ( 's ( ( ( ( ( it ( ( 's mainly ) ( um ( just ( ( family oriented ) stuff ) ) ) ) ) ( i ( mean yeah ) ) ) ( it ( 's ( very ( its ( definitely Christian ) ) ) ) ) ) but ) ( it ( 's ( not ( it ( ( 's not ) hymns ) ) ) ) ) ) ) ) ) ) ) )	( It ( ( features ( ( a lot ) ( of ( contemporary ( Christian music ) ) ) ) ) . ) )	(ROOT (S (NP (FW i)) (VP (VBP mean) (SBAR (S (NP (PRP it)) (VP (VBZ 's) (SBAR (S (NP (PRP it)) (VP (VBZ 's) (S (S (NP (PRP it)) (VP (VBZ 's) (ADVP (RB mainly)) (NP (NP (NN um)) (NP (RB just) (ADJP (NN family) (VBN oriented)) (NN stuff))))) (S (NP (FW i)) (VP (VBP mean) (NP (NN yeah)))) (S (NP (PRP it)) (VP (VBZ 's) (NP (RB very) (PRP$ its) (JJ definitely) (NNS Christian)))) (CC but) (S (NP (PRP it)) (VP (VBZ 's) (SBAR (RB not) (S (NP (PRP it)) (VP (VBZ 's) (RB not) (NP (NNS hymns)))))))))))))))))	(ROOT (S (NP (PRP It)) (VP (VBZ features) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (JJ contemporary) (JJ Christian) (NN music))))) (. .)))	i mean it's it's it's mainly um just family oriented stuff i mean yeah it's very its definitely Christian but it's not it's not hymns	It features a lot of contemporary Christian music.	neutral	neutral
289555	289555	24278	24278e	telephone	( ( ( sounds ( like ( we ( have ( no conflict ) ) ) ) ) we ) ( ( ( had ( ( ( ( for ( a while ) ) ( i ( was ( carrying ( one card ) ) ) ) ) and ) ( ( my wife ) ( was ( carrying ( a ( different one ) ) ) ) ) ) ) and ) ( since ( the ( ( slips all ) ( ( look alike ) ( ( ( ( ( uh ( you ( commingle them ) ) ) and ) ( ( ( then ( you ( get ( the statement ) ) ) ) and ) ( ( ( you ( try ( to ( ( sort them ) out ) ) ) ) and ) ( ( ( it and ) it ) ( ( uh it ) ( it ( causes ( ( ( more confusion ) ( about it ) ) ( i ( finally ( said ( gee ( this ( is ( kind ( of ( ( a waste ) ( of time ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) and ) ( ( then when ) ( ( ( AT and ) T ) ( ( ( came along ) and ) ( offered ( ( ( a ( free one ) ) ( uh ( i ( accepted ( ( that ( and ( we ( 've ( been ( using ( that ( ( one ( uh ( ( the ( interesting thing ) ) is ) ) ) ( is ( that ( ( uh ( ( the amount ) ( of money ) ) ) ( you ( ( can can ) ( ( run up ) ( on them ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ( i ( ( do n't ) know ) ) ) ) ) ) ) ( do ( you ( know ( ( any people ) ( that ( ( run up ) ( big ( big bills ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	( We ( ( ( ( have ( no conflict ) ) , ) really ) . ) )	(ROOT (SINV (VP (VBZ sounds) (SBAR (IN like) (S (NP (PRP we)) (VP (VBP have) (NP (DT no) (NN conflict)))))) (NP (PRP we)) (SBAR (SBAR (VBD had) (S (S (PP (IN for) (NP (DT a) (NN while))) (NP (FW i)) (VP (VBD was) (VP (VBG carrying) (NP (CD one) (NN card))))) (CC and) (S (NP (PRP$ my) (NN wife)) (VP (VBD was) (VP (VBG carrying) (NP (DT a) (JJ different) (NN one))))))) (CC and) (SBAR (IN since) (S (NP (DT the)) (VP (VBZ slips) (RB all) (VP (VB look) (ADVP (RB alike)) (SBAR (SBAR (S (S (INTJ (UH uh)) (NP (PRP you)) (VP (VBP commingle) (NP (PRP them)))) (CC and) (S (S (ADVP (RB then)) (NP (PRP you)) (VP (VBP get) (NP (DT the) (NN statement)))) (CC and) (S (S (NP (PRP you)) (VP (VBP try) (S (VP (TO to) (VP (VB sort) (NP (PRP them)) (PRT (RP out))))))) (CC and) (S (NP (PRP it) (CC and) (PRP it)) (VP (VBD uh) (NP (PRP it)) (SBAR (S (NP (PRP it)) (VP (VBZ causes) (NP (NP (JJR more) (NN confusion)) (PP (IN about) (NP (PRP it))) (SBAR (S (NP (FW i)) (ADVP (RB finally)) (VP (VBD said) (NP (NP (NN gee)) (SBAR (S (NP (DT this)) (VP (VBZ is) (NP (NP (NN kind)) (PP (IN of) (NP (NP (DT a) (NN waste)) (PP (IN of) (NP (NN time))))))))))))))))))))))) (CC and) (SBAR (WHADVP (ADVP (RB then)) (WRB when)) (S (NP (NNP AT) (CC and) (NNP T)) (VP (VP (VBD came) (PRT (RP along))) (CC and) (VP (VBD offered) (SBAR (S (NP (NP (DT a) (JJ free) (NN one)) (SBAR (S (INTJ (UH uh)) (NP (FW i)) (VP (VBD accepted) (SBAR (IN that) (PRN (CC and) (S (NP (PRP we)) (VP (VBP 've) (VP (VBN been) (VP (VBG using) (SBAR (IN that) (S (NP (NP (CD one)) (SBAR (S (INTJ (UH uh)) (NP (DT the) (JJ interesting) (NN thing)) (VP (VBZ is))))) (VP (VBZ is) (SBAR (IN that) (S (PP (IN uh) (NP (NP (DT the) (NN amount)) (PP (IN of) (NP (NN money))))) (NP (PRP you)) (VP (MD can) (X (MD can)) (VP (VB run) (PRT (RP up)) (PP (IN on) (NP (PRP them))))))))))))))) (S (NP (FW i)) (VP (VBP do) (RB n't) (VP (VB know))))))))) (VP (VBP do) (SBAR (S (NP (PRP you)) (VP (VBP know) (NP (NP (DT any) (NNS people)) (SBAR (WHNP (WDT that)) (S (VP (VBP run) (PRT (RP up)) (NP (JJ big) (JJ big) (NNS bills))))))))))))))))))))))))	(ROOT (S (NP (PRP We)) (VP (VBP have) (NP (DT no) (NN conflict)) (, ,) (ADVP (RB really))) (. .)))	sounds like we have no conflict we had for a while i was carrying one card and my wife was carrying a different one and since the slips all look alike uh you commingle them and then you get the statement and you try to sort them out and it and it uh it it causes more confusion about it i finally said gee this is kind of a waste of time and then when AT   and T came along and offered a free one uh i accepted that and we've been using that one uh the interesting thing is is that uh the amount of money you can can run up on them i don't know do you know any people that run up big big bills	We have no conflict, really.	entailment	entailment
277999	277999	114401	114401c	telephone	( how ( ( strange ( uh-huh ( babbly i ) ) ) ( 'll ( say ( that ( ( is well ) ( we ( 'll ( have ( to ( ( ( keep up ) ( with that ) ) then ) ) ) ) ) ) ) ) ) ) )	( That ( ( ( is n't ) ( something ( worth ( ( keeping track ) of ) ) ) ) . ) )	(ROOT (SBAR (WHADVP (WRB how)) (S (NP (JJ strange) (JJ uh-huh) (NN babbly) (NNS i)) (VP (MD 'll) (VP (VB say) (SBAR (IN that) (S (VP (VBZ is) (ADVP (RB well)) (SBAR (S (NP (PRP we)) (VP (MD 'll) (VP (VB have) (S (VP (TO to) (VP (VB keep) (PRT (RP up)) (PP (IN with) (NP (DT that))) (ADVP (RB then)))))))))))))))))	(ROOT (S (NP (DT That)) (VP (VBZ is) (RB n't) (NP (NP (NN something)) (PP (JJ worth) (S (VP (VBG keeping) (NP (NN track)) (PP (IN of))))))) (. .)))	how strange uh-huh babbly i'll say that is  well we'll have to keep up with that then	That isn't something worth keeping track of.	contradiction	contradiction
373463	373463	80574	80574e	travel	( ( Leonardo ( da Vinci ) ) ( eagerly ( ( ( applied ( the ( new method ) ) ) ( to ( ( ( ( ( ( ( ( ( architecture , ) ( civil ( and ( military engineering ) ) ) ) , ) ( urban planning ) ) , ) geography ) , ) and ) map-making ) ) ) . ) ) )	( ( The ( new method ) ) ( ( was ( used ( by ( ( Leonardo ( da Vinci ) ) ( in ( many ( of ( his works ) ) ) ) ) ) ) ) . ) )	(ROOT (S (NP (NNP Leonardo) (NNP da) (NNP Vinci)) (ADVP (RB eagerly)) (VP (VBD applied) (NP (DT the) (JJ new) (NN method)) (PP (TO to) (NP (NP (NN architecture)) (, ,) (NP (JJ civil) (CC and) (JJ military) (NN engineering)) (, ,) (NP (JJ urban) (NN planning)) (, ,) (NP (NN geography)) (, ,) (CC and) (NP (NN map-making))))) (. .)))	(ROOT (S (NP (DT The) (JJ new) (NN method)) (VP (VBD was) (VP (VBN used) (PP (IN by) (NP (NP (NNP Leonardo) (NNP da) (NNP Vinci)) (PP (IN in) (NP (NP (JJ many)) (PP (IN of) (NP (PRP$ his) (NNS works))))))))) (. .)))	Leonardo da Vinci eagerly applied the new method to architecture, civil and military engineering, urban planning, geography, and map-making.	The new method was used by Leonardo da Vinci in many of his works.	entailment	entailment
10189	10189	89790	89790c	fiction	( ( Dark blood ) ( still ( ( stained ( ( ( his ( leather armor ) ) and ) ( ( dark ( cracked patches ) ) ( coated ( his hands ) ) ) ) ) . ) ) )	( ( His ( leather armor ) ) ( ( was spotless ) . ) )	(ROOT (S (NP (JJ Dark) (NN blood)) (ADVP (RB still)) (VP (VBD stained) (NP (NP (PRP$ his) (NN leather) (NN armor)) (CC and) (NP (NP (JJ dark) (VBN cracked) (NNS patches)) (VP (VBN coated) (NP (PRP$ his) (NNS hands)))))) (. .)))	(ROOT (S (NP (PRP$ His) (NN leather) (NN armor)) (VP (VBD was) (ADJP (JJ spotless))) (. .)))	Dark blood still stained his leather armor and dark cracked patches coated his hands.	His leather armor was spotless.	contradiction	contradiction
356036	356036	18957	18957c	government	( ( ( ( Figure 3.5 ) : ) ( GDP ( Per Capita ) ) ) ( Under ( ( Alternative ( Gross ( National ( Saving Rates ) ) ) ) ( -LRB- ( ( ( 2000 - ) 2075 ) -RRB- ) ) ) ) )	( ( GDP ( Per Capita ) ) ( ( Under ( Alternative ( Gross ( National ( Saving Rates ) ) ) ) ) ( ( -LRB- ( ( ( 2000 - ) 2075 ) -RRB- ) ) ( ( is ( in ( the ( figure 6 ) ) ) ) . ) ) ) )	(ROOT (FRAG (NP (NP (NNP Figure) (CD 3.5)) (: :) (NP (NNP GDP) (IN Per) (NNP Capita))) (PP (IN Under) (NP (NP (NNP Alternative) (NNP Gross) (NNP National) (NNP Saving) (NNP Rates)) (PRN (-LRB- -LRB-) (NP (NP (CD 2000)) (: -) (NP (CD 2075))) (-RRB- -RRB-))))))	(ROOT (S (NP (NNP GDP) (NNP Per) (NNP Capita)) (PP (IN Under) (NP (NNP Alternative) (NNP Gross) (NNP National) (NNP Saving) (NNP Rates))) (PRN (-LRB- -LRB-) (NP (NP (CD 2000)) (: -) (NP (CD 2075))) (-RRB- -RRB-)) (VP (VBZ is) (PP (IN in) (NP (DT the) (NN figure) (CD 6)))) (. .)))	Figure 3.5: GDP Per Capita Under Alternative Gross National Saving Rates (2000- 2075)	GDP Per Capita Under Alternative Gross National Saving Rates (2000- 2075) is in the figure 6.	contradiction	contradiction
124805	124805	60049	60049e	travel	( ( The Romans ) ( ( ( were ( ( active worshippers ) ( at Philae ) ) ) ( even ( adding ( their ( own touches ) ) ) ) ) . ) )	( Philae ( ( is ( ( a place ) ( of worship ) ) ) . ) )	(ROOT (S (NP (DT The) (NNPS Romans)) (VP (VBD were) (NP (NP (JJ active) (NNS worshippers)) (PP (IN at) (NP (NNP Philae)))) (S (ADVP (RB even)) (VP (VBG adding) (NP (PRP$ their) (JJ own) (NNS touches))))) (. .)))	(ROOT (S (NP (NNP Philae)) (VP (VBZ is) (NP (NP (DT a) (NN place)) (PP (IN of) (NP (NN worship))))) (. .)))	The Romans were active worshippers at Philae even adding their own touches.	Philae is a place of worship.	entailment	entailment
91988	91988	46506	46506n	telephone	( right ( see ( i ( think ( that ( 's ( exactly ( right ( you ( know ( if ( ( if ( you ( 're ( ( ( uh ( if ( you ( 're ( dressed ( in ( a ( uh ( a suit ) ) ) ) ) ) ) ) ) and ) ( uh ( to me ) ) ) ) ) ) ( it ( make ( it ( helps ( me ( feel ( ( uh sort ) ( of ( like ( you ( were ( saying ( ( ( a lot ) ( more confident ) ) ( in myself ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	( Others ( ( have ( ( ( more confidence ) ( in themselves ) ) ( when ( they ( wear suits ) ) ) ) ) . ) )	(ROOT (S (ADVP (RB right)) (VP (VB see) (SBAR (S (NP (FW i)) (VP (VBP think) (SBAR (IN that) (S (VP (VBZ 's) (ADJP (RB exactly) (JJ right) (SBAR (S (NP (PRP you)) (VP (VBP know) (SBAR (IN if) (S (SBAR (IN if) (S (NP (PRP you)) (VP (VBP 're) (VP (VP (VBG uh) (SBAR (IN if) (S (NP (PRP you)) (VP (VBP 're) (VP (VBN dressed) (PP (IN in) (FRAG (DT a) (INTJ (UH uh)) (NP (DT a) (NN suit))))))))) (CC and) (VP (VBG uh) (PP (TO to) (NP (PRP me)))))))) (NP (PRP it)) (VP (VBP make) (SBAR (S (NP (PRP it)) (VP (VBZ helps) (SBAR (S (NP (PRP me)) (VP (VBP feel) (NP (NP (JJ uh) (NN sort)) (PP (IN of) (SBAR (IN like) (S (NP (PRP you)) (VP (VBD were) (VP (VBG saying) (ADJP (ADJP (NP (DT a) (RB lot)) (RBR more) (JJ confident)) (PP (IN in) (NP (PRP myself))))))))))))))))))))))))))))))))	(ROOT (S (NP (NNS Others)) (VP (VBP have) (NP (NP (JJR more) (NN confidence)) (PP (IN in) (NP (PRP themselves))) (SBAR (WHADVP (WRB when)) (S (NP (PRP they)) (VP (VBP wear) (NP (NNS suits))))))) (. .)))	right see i think that's exactly right you know if if you're uh if you're dressed in a uh a suit and uh to me it make it helps me feel uh sort of like you were saying a lot more confident in myself	Others have more confidence in themselves when they wear suits.	neutral	neutral
